<xid>	<yid>	<x in nm>	<y in nm>	<Rg>	<Spring Const k>	<log10(k)>
132	154	21120.0	24640.0	1808.9832022788578	0.0005527967306386565	-3.257434534139266
132	155	21120.0	24800.0			
132	157	21120.0	25120.0	883.3232884611876	0.0011320883453011543	-2.946119680586185
132	158	21120.0	25280.0	76.69276247369763	0.013039040031227949	-1.8847543813408396
132	159	21120.0	25440.0	1206.6297961617493	0.000828754604917737	-3.0815740454531655
132	160	21120.0	25600.0	4585.6784172101625	0.00021807024152565424	-3.6614035954161492
132	172	21120.0	27520.0	612.9094079138678	0.0016315624904562243	-2.787396287649583
132	173	21120.0	27680.0	475.9790331104602	0.0021009328782092183	-2.6775878224579253
132	176	21120.0	28160.0			
132	196	21120.0	31360.0	352.82554659689464	0.002834261888475174	-2.5475600230141793
133	3	21280.0	480.0	509.1661789202662	0.001963995334726655	-2.706859548170697
133	4	21280.0	640.0			
133	7	21280.0	1120.0	102.32193485219656	0.00977307555261239	-2.009968743820944
133	8	21280.0	1280.0	153.05834812867064	0.006533456111517262	-2.184857021926438
133	11	21280.0	1760.0			
133	12	21280.0	1920.0	114.24488402803846	0.008753127183835871	-2.0578367611432924
133	13	21280.0	2080.0	403.651303115588	0.0024773857839216337	-2.606006358863275
133	17	21280.0	2720.0	166.80453307928386	0.005995040911296398	-2.2222078488470927
133	28	21280.0	4480.0			
133	78	21280.0	12480.0			
133	79	21280.0	12640.0	888.0983743819778	0.0011260013854837803	-2.948461075108482
133	102	21280.0	16320.0			
133	138	21280.0	22080.0	1086.5844823703683	0.0009203150019393932	-3.0360634985358734
133	139	21280.0	22240.0	993.2005257551504	0.0010068460236060386	-2.9970369407783184
133	140	21280.0	22400.0	1160.9762258917153	0.0008613440806954735	-3.064823326482971
133	141	21280.0	22560.0	130.54483830924076	0.007660203290697353	-2.115759704668107
133	142	21280.0	22720.0	775.6621947506808	0.001289221012404024	-2.8896726247414963
133	143	21280.0	22880.0	330.55688415977653	0.00302519792483476	-2.5192462061845378
133	144	21280.0	23040.0			
133	148	21280.0	23680.0			
133	149	21280.0	23840.0			
133	150	21280.0	24000.0	699.8513061190523	0.0014288749499452803	-2.8450057774547277
133	151	21280.0	24160.0	317.96586712124866	0.003144991659179172	-2.5023805020079855
133	152	21280.0	24320.0	2149.1360979086276	0.00046530324485877017	-3.3322639188414485
133	153	21280.0	24480.0	2154.9494124178345	0.00046404801627246027	-3.3334370795242876
133	154	21280.0	24640.0	1057.3439284560122	0.0009457660587886964	-3.0242162757987856
133	155	21280.0	24800.0	1180.9109479185688	0.0008468039031753953	-3.0722171488533467
133	157	21280.0	25120.0	742.0728094060437	0.0013475766627272082	-2.8704465187183414
133	158	21280.0	25280.0	201.51378059424295	0.004962439774843712	-2.3043047508810726
133	159	21280.0	25440.0	1171.7043947424602	0.0008534575823792137	-3.0688180588449994
133	160	21280.0	25600.0	1460.3037953414691	0.0006847890166348336	-3.1644432139458822
133	162	21280.0	25920.0	1518.9029871200883	0.0006583698949042474	-3.1815300362038736
133	167	21280.0	26720.0			
133	169	21280.0	27040.0			
133	170	21280.0	27200.0			
133	172	21280.0	27520.0	111.47374287291068	0.008970722380247724	-2.047172583363547
133	173	21280.0	27680.0	441.48084278998283	0.0022651039480680495	-2.6449118629507136
133	175	21280.0	28000.0			
133	176	21280.0	28160.0	1145.5947440342932	0.00087290903280372	-3.0590310124339797
133	196	21280.0	31360.0	346.13136607509125	0.0028890765125950926	-2.539240956405082
134	3	21440.0	480.0	1734.5409355861389	0.000576521418136539	-3.2391845537539727
134	4	21440.0	640.0			
134	13	21440.0	2080.0			
134	55	21440.0	8800.0			
134	56	21440.0	8960.0	525.6418156228686	0.0019024361652336052	-2.7206899067265917
134	102	21440.0	16320.0	380.8355900986836	0.0026258050087726204	-2.580737527583279
134	115	21440.0	18400.0	315.0361622672432	0.0031742387692994633	-2.498360408302959
134	116	21440.0	18560.0	587.2089645010451	0.0017029712767578503	-2.7687926770231694
134	136	21440.0	21760.0			
134	137	21440.0	21920.0			
134	142	21440.0	22720.0			
134	143	21440.0	22880.0			
134	144	21440.0	23040.0	653.2349082711036	0.001530842867302773	-2.8150693849813866
134	148	21440.0	23680.0	488.5948552021041	0.002046685488708956	-2.6889488896347564
134	149	21440.0	23840.0			
134	150	21440.0	24000.0			
134	151	21440.0	24160.0	960.0551453253231	0.0010416068335961485	-2.982296179521502
134	152	21440.0	24320.0	2171.8765394697534	0.0004604313283130459	-3.3368351341069764
134	153	21440.0	24480.0	874.6562398959375	0.001143306312110659	-2.9418373987934316
134	154	21440.0	24640.0	1232.8552231189183	0.0008111252491352283	-3.090912079440632
134	155	21440.0	24800.0	98.6112352329601	0.010140832306152444	-1.9939263989341185
134	156	21440.0	24960.0	843.3391727502061	0.0011857625405196212	-2.926002273591822
134	157	21440.0	25120.0	90.39828553832412	0.011062156699598607	-1.9561601938790585
134	158	21440.0	25280.0	683.842364310949	0.0014623253138281607	-2.83495600201273
134	159	21440.0	25440.0			
134	160	21440.0	25600.0	206.02378696225375	0.004853808459424217	-2.313917365757776
134	162	21440.0	25920.0			
134	167	21440.0	26720.0	803.2624811140826	0.0012449230774641098	-2.904857482355348
134	168	21440.0	26880.0	556.5020096550534	0.0017969387039947042	-2.745466737009495
134	169	21440.0	27040.0			
134	170	21440.0	27200.0	567.8953683205633	0.0017608877546532902	-2.754268326649608
134	171	21440.0	27360.0	738.5254611057964	0.0013540494575538357	-2.868365472467385
134	172	21440.0	27520.0	632.242703337845	0.0015816710809324127	-2.800883825887702
134	173	21440.0	27680.0			
135	2	21600.0	320.0			
135	3	21600.0	480.0	1433.1762682891274	0.0006977508783296858	-3.1562996081485455
135	137	21600.0	21920.0	1137.2323468356062	0.0008793277844958766	-3.0558492040367136
135	140	21600.0	22400.0	312.3517264930132	0.003201519041459079	-2.4946439108081058
135	141	21600.0	22560.0	1395.8682575283322	0.0007163999858917222	-3.1448444313756965
135	142	21600.0	22720.0	246.85235652656849	0.0040510044711376736	-2.392437277480606
135	143	21600.0	22880.0	936.6050006432795	0.001067685950121107	-2.971556472201116
135	144	21600.0	23040.0	658.3896790950656	0.0015188573450520462	-2.818483014264977
135	146	21600.0	23360.0	972.485232981129	0.0010282932491782165	-2.987883015361754
135	147	21600.0	23520.0	1326.3196163706534	0.0007539660785055749	-3.1226481929223238
135	148	21600.0	23680.0	1024.7778590340752	0.0009758212389000773	-3.010629733634365
135	149	21600.0	23840.0	510.94804144031076	0.00195714616535392	-2.7083767387588598
135	150	21600.0	24000.0			
135	151	21600.0	24160.0			
135	152	21600.0	24320.0	799.176294834452	0.0012512883658631895	-2.9026425933669824
135	153	21600.0	24480.0	782.925988803023	0.0012772599381058365	-2.8937207094734663
135	154	21600.0	24640.0	235.52233411319915	0.004245881834371469	-2.3720320966972293
135	155	21600.0	24800.0	2242.494418643029	0.0004459319905933665	-3.350731370799496
135	156	21600.0	24960.0	1014.3516424445357	0.0009858514130169406	-3.0061885367520773
135	157	21600.0	25120.0	955.343574692178	0.0010467438380189146	-2.9801595870378876
135	158	21600.0	25280.0	724.7953309782545	0.0013796998369875017	-2.860215387018493
135	159	21600.0	25440.0			
135	160	21600.0	25600.0	196.42248904258344	0.005091066735149685	-2.293191210069851
135	161	21600.0	25760.0			
135	163	21600.0	26080.0			
135	169	21600.0	27040.0	608.8200449665361	0.0016425214778448452	-2.7844889428345354
135	170	21600.0	27200.0	1308.0895276245583	0.0007644736685691251	-3.116637468776279
135	171	21600.0	27360.0	1155.0813101439564	0.000865739919101774	-3.062612556785677
135	172	21600.0	27520.0	367.10230311231254	0.002724036301385057	-2.5647871091725536
135	178	21600.0	28480.0			
135	179	21600.0	28640.0	161.6165637973918	0.006187484602467079	-2.2084858687972684
135	194	21600.0	31040.0	626.3214025235295	0.0015966243464950603	-2.796797252574775
135	195	21600.0	31200.0	895.6805601729325	0.0011164694696588326	-2.952153148400861
136	3	21760.0	480.0	1129.7142462549182	0.0008851795959155778	-3.052968605458068
136	6	21760.0	960.0			
136	7	21760.0	1120.0	2051.250115911511	0.00048750758975856607	-3.3120186186021505
136	8	21760.0	1280.0	1332.978146566321	0.0007501998457933804	-3.1248230294562784
136	12	21760.0	1920.0			
136	26	21760.0	4160.0	177.11294099839685	0.005646114814439514	-2.248250294667574
136	27	21760.0	4320.0	571.7136421983466	0.0017491274060818483	-2.757178555448092
136	137	21760.0	21920.0	2266.3581838599744	0.0004412365208295709	-3.355328548502142
136	139	21760.0	22240.0			
136	140	21760.0	22400.0	1990.9711832944038	0.000502267440327955	-3.2990649742279143
136	141	21760.0	22560.0	807.5859255270498	0.001238258330650545	-2.9071887415256863
136	142	21760.0	22720.0	141.62512951469617	0.007060893807664493	-2.151140320029386
136	143	21760.0	22880.0			
136	148	21760.0	23680.0	119.89643838705636	0.008340531323972646	-2.0788062822496234
136	149	21760.0	23840.0	275.0781603991679	0.003635330404089124	-2.439456111310665
136	151	21760.0	24160.0	837.4855341606512	0.0011940504751550424	-2.922977314230121
136	152	21760.0	24320.0	1701.6417795170455	0.0005876677524242598	-3.2308681400299335
136	153	21760.0	24480.0	1104.9065165494771	0.0009050539434982331	-3.0433255349766326
136	154	21760.0	24640.0	632.0539096680051	0.0015821435239998178	-2.800754122068526
136	155	21760.0	24800.0	33.13212632398205	0.03018218602155242	-1.5202493085393494
136	156	21760.0	24960.0			
136	157	21760.0	25120.0	1892.8756855132685	0.0005282967115343562	-3.277122092638686
136	158	21760.0	25280.0	270.3490868210031	0.0036989213159876345	-2.431924906964097
136	159	21760.0	25440.0	856.9936716013839	0.0011668697601131565	-2.9329776149234945
136	160	21760.0	25600.0	615.9536639053388	0.0016234987444667306	-2.789548042899625
136	161	21760.0	25760.0			
136	163	21760.0	26080.0	4220.906874872626	0.00023691591159072348	-3.6254057704971956
136	164	21760.0	26240.0	1501.7897320226098	0.0006658721781598549	-3.1766091306609536
136	168	21760.0	26880.0	1141.999691243695	0.0008756569793035143	-3.0576659864919855
136	169	21760.0	27040.0	1064.4874798087046	0.0009394192218960683	-3.02714055775934
136	170	21760.0	27200.0	615.8037783889627	0.00162389390109972	-2.78944234927722
136	171	21760.0	27360.0	161.4795932177729	0.006192732964414832	-2.2081176467111585
136	172	21760.0	27520.0	598.4113625978566	0.0016710912634725792	-2.7769998312913966
136	178	21760.0	28480.0	143.50580274882762	0.006968359333526459	-2.1568694623999347
136	179	21760.0	28640.0	872.6650774461451	0.0011459149974541213	-2.940847596597063
136	194	21760.0	31040.0	1073.4593670813017	0.0009315676314036598	-3.030785610033233
136	195	21760.0	31200.0			
137	5	21920.0	800.0			
137	6	21920.0	960.0	1273.9805378182743	0.0007849413474655796	-3.1051627934760266
137	7	21920.0	1120.0	307.9442057160653	0.003247341503551565	-2.4884720368100566
137	10	21920.0	1600.0			
137	24	21920.0	3840.0			
137	26	21920.0	4160.0	10.670047672809082	0.09372029354173748	-1.028166359817316
137	27	21920.0	4320.0	1718.2049462186167	0.0005820027478100185	-3.2350749649104014
137	102	21920.0	16320.0	638.4958682352216	0.0015661808474406612	-2.805158091249474
137	137	21920.0	21920.0			
137	139	21920.0	22240.0	562.1958442041192	0.0017787395803604074	-2.7498876309443325
137	140	21920.0	22400.0			
137	141	21920.0	22560.0			
137	142	21920.0	22720.0	441.599294336304	0.002264496372221195	-2.645028370730893
137	143	21920.0	22880.0			
137	144	21920.0	23040.0	2235.6040422288725	0.00044730640180942375	-3.3493948861988803
137	148	21920.0	23680.0	1326.326786151324	0.0007539620027593316	-3.1226505406126748
137	149	21920.0	23840.0	5970.109577478845	0.00016750111317425707	-3.77598230239531
137	150	21920.0	24000.0	628.1998263467191	0.001591850169420574	-2.798097812010477
137	151	21920.0	24160.0	58.997840062165	0.016949773058578373	-1.7708361122141105
137	152	21920.0	24320.0	870.9658819038152	0.001148150600129288	-2.94000114284794
137	153	21920.0	24480.0	1164.1736708090752	0.0008589783681544884	-3.0660177729666986
137	154	21920.0	24640.0	702.3632967809461	0.0014237646024260876	-2.846561808675406
137	155	21920.0	24800.0			
137	156	21920.0	24960.0	151.72039979617315	0.0065910714797972935	-2.181043978435203
137	157	21920.0	25120.0	936.7366372420131	0.0010675359116349395	-2.9716175065019446
137	158	21920.0	25280.0	1144.6298124999623	0.0008736449016786664	-3.0586650531533706
137	159	21920.0	25440.0	1451.4803336738134	0.000688951807889067	-3.1618111558860504
137	160	21920.0	25600.0	409.64682633145435	0.0024411271752191673	-2.612409594586417
137	161	21920.0	25760.0	2907.4071655634248	0.0003439490731963614	-3.463505856460777
137	163	21920.0	26080.0	914.0704124064957	0.0010940076239501892	-2.9609796514688034
137	164	21920.0	26240.0	145.77342536708633	0.006859960911817789	-2.1636783589040656
137	165	21920.0	26400.0	1276.8543682997056	0.0007831746711503423	-3.1061413666052213
137	166	21920.0	26560.0	1004.1628064966387	0.000995854450623239	-3.0018041313657373
137	167	21920.0	26720.0	928.5860922708684	0.0010769060707709803	-2.9678221748123335
137	168	21920.0	26880.0	291.8278187307875	0.0034266781157094024	-2.4651266890153347
137	169	21920.0	27040.0	285.02350658777596	0.0035084825527961837	-2.454880678816848
137	170	21920.0	27200.0			
137	172	21920.0	27520.0			
138	5	22080.0	800.0	332.6836886065067	0.003005858219826296	-2.522031508046924
138	6	22080.0	960.0	1552.4537150091135	0.0006441415871739079	-3.191018660947951
138	7	22080.0	1120.0	1707.5946040850547	0.0005856190910932338	-3.2323847737848794
138	10	22080.0	1600.0			
138	14	22080.0	2240.0			
138	18	22080.0	2880.0	227.18289995073783	0.004401739744570737	-2.3563756389380903
138	25	22080.0	4000.0	532.7495226511916	0.0018770547086059662	-2.7265230692542897
138	26	22080.0	4160.0			
138	77	22080.0	12320.0			
138	96	22080.0	15360.0	1758.6556329393575	0.0005686161527419861	-3.2451808074189277
138	141	22080.0	22560.0	395.8414807917457	0.0025262637912526033	-2.5975213025915114
138	142	22080.0	22720.0	2514.08252775285	0.00039775941678964097	-3.400379529817478
138	143	22080.0	22880.0	2902.4332847449296	0.0003445384964594911	-3.462762245843813
138	144	22080.0	23040.0			
138	147	22080.0	23520.0	184.81279778465984	0.00541088069650447	-2.2667320416395826
138	148	22080.0	23680.0	923.0727815582178	0.0010833381938875103	-2.9652359452111363
138	149	22080.0	23840.0	1627.775651478866	0.0006143352734705673	-3.2115945479494803
138	150	22080.0	24000.0			
138	151	22080.0	24160.0	687.3369505664729	0.0014548905004682841	-2.8371696917859226
138	152	22080.0	24320.0	1000.0182905406131	0.0009999817097939246	-3.0000079434082148
138	153	22080.0	24480.0	4.323218431746115	0.2313091544616004	-0.6358071789307055
138	154	22080.0	24640.0	536.0701835968462	0.0018654273835756816	-2.7292216522925146
138	155	22080.0	24800.0	63.23535053279784	0.01581393938002031	-1.80095993032751
138	156	22080.0	24960.0	1226.173739303199	0.0008155451123657832	-3.088552010700171
138	157	22080.0	25120.0	359.3494968491572	0.002782806178297687	-2.555517041106534
138	158	22080.0	25280.0	67.37055083083331	0.014843280746078337	-1.8284700982182478
138	159	22080.0	25440.0	1328.298856743532	0.0007528426264339396	-3.123295798851601
138	163	22080.0	26080.0	22.401616722177515	0.044639635272841885	-1.3502793624494935
138	164	22080.0	26240.0	1004.8430502364919	0.0009951802918521933	-3.0020982331602815
138	165	22080.0	26400.0	921.2048235982737	0.0010855349151277218	-2.9643562033441135
138	166	22080.0	26560.0	853.3482337101763	0.0011718545378036503	-2.931126293906575
138	167	22080.0	26720.0			
138	168	22080.0	26880.0			
138	170	22080.0	27200.0	1043.2966901200286	0.0009585001174353889	-3.018407829576176
138	210	22080.0	33600.0	666.5899389487514	0.001500172657236703	-2.8238587544310008
138	211	22080.0	33760.0	25.00702788445907	0.03998875854501136	-1.3980620783726074
139	4	22240.0	640.0			
139	5	22240.0	800.0	2538.2512967834737	0.0003939720236791453	-3.404534616735723
139	6	22240.0	960.0	968.3942060065763	0.0010326373224843614	-2.9860521823528225
139	7	22240.0	1120.0	1202.8012589497434	0.0008313925451601002	-3.080193873996688
139	16	22240.0	2560.0			
139	18	22240.0	2880.0	11.183945508662859	0.08941388343008468	-1.048595042401545
139	24	22240.0	3840.0	1581.8686655016793	0.000632163732557947	-3.199170423399572
139	25	22240.0	4000.0	1363.5696903711341	0.0007333691904869356	-3.1346773391021294
139	58	22240.0	9280.0	1774.4276540762244	0.0005635620013601539	-3.2490582972446247
139	77	22240.0	12320.0	803.0670035617495	0.001245226108861174	-2.904751781970037
139	78	22240.0	12480.0			
139	94	22240.0	15040.0			
139	140	22240.0	22400.0			
139	141	22240.0	22560.0	860.5086796829905	0.0011621033274974027	-2.9347552552788216
139	142	22240.0	22720.0	476.10118546102404	0.002100393845967151	-2.6776992628409046
139	143	22240.0	22880.0	282.64233525756106	0.0035380403968454993	-2.4512372126849367
139	148	22240.0	23680.0	922.6671497026791	0.0010838144615013558	-2.965045058427579
139	149	22240.0	23840.0	285.4867389876179	0.0035027896691319587	-2.4555859398384046
139	150	22240.0	24000.0	717.9601501681016	0.001392834964121424	-2.856100339726446
139	151	22240.0	24160.0	652.4577355943569	0.0015326663252586761	-2.814552384527348
139	152	22240.0	24320.0	677.538546050807	0.0014759307877444546	-2.830934007828312
139	153	22240.0	24480.0			
139	154	22240.0	24640.0			
139	155	22240.0	24800.0	612.5083208088992	0.0016326308819435567	-2.787111992884479
139	156	22240.0	24960.0	600.7843248545327	0.0016644908307854554	-2.778718592907583
139	158	22240.0	25280.0	971.5153599772259	0.001029319804087752	-2.9874496713286143
139	159	22240.0	25440.0			
139	161	22240.0	25760.0	837.4578498155718	0.001194089947595839	-2.9229629577349474
